dataset,split,meeting,race_number,horse_number,horse_name,is_debut,score_pure_scaffold,score_surgical_speed_shape_neutral,score_surgical_plus_trainer,score_surgical_plus_trainer_stability,rank_pure_scaffold,rank_surgical_speed_shape_neutral,rank_surgical_plus_trainer,rank_surgical_plus_trainer_stability
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,2,9,天下寵兒,0,68.5377,66.6823,66.1216,65.6338,2,1,1,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,2,10,星威心得,0,63.1124,59.0241,59.7354,60.7337,6,9,9,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,2,11,良駒好友,0,57.5617,61.9733,61.4561,61.7973,10,7,7,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,2,12,精益大師,0,59.6841,62.7571,62.071,62.6379,7,5,6,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,1,香港神駒,0,63.8992,61.9825,61.8402,62.4503,7,7,7,6
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,2,領航天子,0,64.6887,61.4133,61.4229,61.8716,4,10,9,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,3,風火恆雲,0,58.0848,63.8217,63.2012,63.7473,10,3,3,3
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,4,浪漫老撾,0,66.8161,62.0293,61.7448,62.7282,2,6,8,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,5,八駿笑昇,0,64.0241,63.7406,63.3845,64.1274,6,4,2,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,6,步風雷,0,55.8356,62.7535,62.4883,63.3813,12,5,5,4
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,7,勁步速,0,60.8798,59.6293,60.2515,60.8831,8,12,12,12
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,8,風起雲湧,0,64.1756,64.0817,65.0619,64.0929,5,1,1,2
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,9,大千氣象,0,66.4484,61.5014,61.2058,61.3533,3,9,10,10
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,10,家樂寶駒,0,68.045,63.8818,63.0569,62.3494,1,2,4,7
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,11,北海盜,0,59.9249,61.3844,62.2569,61.9941,9,11,6,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,3,12,蜜蜜送,0,56.9257,61.5801,60.9155,61.1534,11,8,11,11
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,1,深心星,0,67.4771,65.4293,64.7827,64.981,3,3,2,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,2,大學生,0,62.1548,61.3191,61.9468,62.5763,7,6,6,6
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,3,光年程祥,0,68.7105,65.6288,64.3242,64.7366,2,2,3,3
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,4,先到先得,0,69.5754,65.4176,64.1647,63.6156,1,4,4,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,5,凱皇寶,0,64.2848,60.4902,61.0659,61.0525,4,8,7,7
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,6,劍飛聲,0,51.4466,59.3477,59.52,60.5407,12,10,9,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,7,越駿齊歡,0,62.5232,60.8861,60.3207,60.8537,6,7,8,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,8,華麗再贏,0,63.4158,68.0013,65.7018,64.9255,5,1,1,2
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,9,瑞祺威楓,0,59.7969,62.7178,63.0115,63.6457,8,5,5,4
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,10,同心,0,56.0122,59.5669,58.6856,59.5471,10,9,11,11
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,11,傲然,0,54.4166,57.4094,56.9917,58.0921,11,12,12,12
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,4,12,寫我其誰,0,57.5979,58.6852,59.2953,60.3271,9,11,10,10
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,1,葳莉非凡,0,65.9956,64.8376,63.7231,63.9861,3,3,4,4
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,2,凝聚美麗,0,65.5747,65.4175,65.4224,64.9853,4,2,1,2
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,3,快樂神駒,0,61.1218,65.516,65.0955,65.055,6,1,2,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,4,笑必勝,0,53.2744,57.2901,57.9904,59.3519,10,12,12,10
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,5,文采風流,0,64.7746,61.1734,61.2347,62.1617,5,7,7,7
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,6,盛勢威楓,0,67.3573,64.7699,63.8668,64.3056,2,4,3,3
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,7,喜意,0,52.8279,58.3988,58.1329,59.5046,11,10,11,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,8,帶贏來,0,56.6097,57.9125,58.3476,59.3511,9,11,10,11
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,9,大才,0,69.1783,62.8011,63.2261,63.391,1,5,5,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,10,威威神駒,0,60.7116,58.7506,58.4442,59.2579,7,9,9,12
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,11,久久為軍,0,52.3187,60.3628,60.8655,61.6829,12,8,8,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,5,12,過關勇士,0,60.523,62.5222,62.4441,62.5846,8,6,6,6
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,1,穿甲戰鷹,0,64.9945,65.5148,65.4401,66.2408,6,1,1,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,2,添開心,0,65.7333,63.0185,63.0672,63.1582,3,5,4,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,3,君子,0,64.1135,61.0015,61.1758,61.0701,7,10,9,11
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,4,合夥飛馳,0,65.1807,61.656,60.5543,61.3902,4,8,11,10
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,5,日馳千里,0,68.1647,64.7853,64.8201,64.7186,1,2,2,2
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,6,時時開心,0,65.1528,62.3434,63.0923,63.2492,5,6,3,4
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,7,升升雙息,0,66.0816,63.4857,62.6142,62.941,2,3,6,6
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,8,小魔怪,0,63.8915,63.4648,62.8955,63.2786,8,4,5,3
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,9,精彩勇將,0,55.3815,61.8534,61.2249,62.049,12,7,8,7
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,10,神異金剛,0,56.9416,59.9061,59.8798,60.9165,10,12,12,12
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,11,領袖勁力,0,58.8954,61.1636,61.3242,61.5588,9,9,7,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,6,12,閃電武士,0,56.4707,60.793,60.8114,61.5254,11,11,10,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,1,又龍串鳳,0,58.5011,60.4224,60.2793,61.7759,9,5,5,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,2,傲聖,0,59.1753,57.8607,58.3855,59.8425,7,10,10,10
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,3,有財有勢,0,60.4536,62.327,61.5182,62.0935,5,3,4,4
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,4,傲視同群,0,58.7568,59.7913,59.5543,60.2923,8,7,6,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,5,我做到,0,57.8199,56.4472,57.6976,59.1885,10,12,12,12
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,6,勝兄弟,0,57.6894,57.6517,57.721,59.3247,11,11,11,11
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,7,喜豐年,0,56.474,58.9873,59.5018,60.3348,12,8,7,7
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,8,勁好運,0,60.3468,64.3275,64.6358,65.2388,6,1,1,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,9,大文豪,0,64.6993,59.8434,59.3047,59.9784,2,6,8,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,10,棒棒糖,0,70.3375,64.134,64.1502,64.5324,1,2,2,2
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,11,富國兄弟,0,62.7184,62.3139,63.1449,63.786,4,4,3,3
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,7,12,摯友勝,0,64.1248,58.4797,58.917,60.5323,3,9,9,6
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,1,幸運有您,0,63.2167,61.6222,61.6361,60.8209,10,11,11,11
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,2,天天同樂,0,72.0845,66.0376,65.9128,65.3145,1,5,1,3
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,3,翠紅,0,71.7056,66.0764,65.5157,65.6388,2,4,5,2
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,4,競駿輝煌,0,71.6406,66.8856,65.8703,65.6414,3,1,2,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,5,維港智能,0,69.6004,66.0891,65.6159,64.4956,4,3,4,6
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,6,昇瀧駒,0,68.5832,64.2757,64.0249,63.6555,5,9,8,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,7,魔術控制,0,67.2979,65.3332,65.4265,64.3099,6,6,6,7
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,8,勇敢巨星,0,66.941,65.2873,63.9427,64.1504,7,7,9,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,9,友愛心得,0,64.7814,63.6381,63.4731,63.2626,8,10,10,10
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,10,小霸王,0,64.1273,66.1451,65.8306,64.5836,9,2,3,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,8,11,興馳千里,0,61.7973,64.7253,64.7586,65.0564,11,8,7,4
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,1,東來欣賞,0,62.775,64.2825,64.4804,63.6931,8,4,2,5
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,2,競駿皇者,0,65.6258,65.4142,64.4328,64.6478,4,2,3,1
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,3,人和家興,0,63.646,63.9186,64.0839,64.2764,7,6,6,2
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,4,傑出雷霆,0,69.4242,66.1105,64.3395,64.2483,1,1,4,3
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,5,國千金,0,61.7663,63.3241,63.1273,63.4372,9,8,7,6
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,6,丞匡掠影,0,57.7088,61.4904,61.4636,62.1528,11,9,9,8
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,7,駿毅快車,0,65.8984,60.2088,60.9128,61.4056,3,10,10,10
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,8,龍城精將,0,57.4047,57.0526,57.7141,58.6973,12,12,12,12
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,9,逍遙騎士,0,59.7234,64.2598,64.1764,63.0269,10,5,5,7
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,10,佛亮老撾,0,64.4351,63.608,62.8007,62.09,5,7,8,9
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,11,繼往開來,0,67.1066,65.2249,65.2128,64.2258,2,3,1,4
external_2026_07_15,external_2026_07_15,2026-07-15_HappyValley,9,12,勇冠群英,0,64.2063,58.6586,59.0052,59.6432,6,11,11,11
independent_recent,independent_recent,2026-05-27_HappyValley,1,1,勇敢孖寶,0,67.4152,65.4189,61.4628,61.9159,3,4,6,8
independent_recent,independent_recent,2026-05-27_HappyValley,1,2,魅力星,0,70.7011,66.3136,62.165,62.6324,2,2,3,4
independent_recent,independent_recent,2026-05-27_HappyValley,1,3,洛河,0,66.6386,64.899,61.2469,62.6158,4,5,8,5
independent_recent,independent_recent,2026-05-27_HappyValley,1,4,喜行,0,64.3138,65.5584,63.0314,63.8353,8,3,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,1,5,飛越晨曦,0,64.5105,62.3741,59.8024,61.0243,7,11,10,10
independent_recent,independent_recent,2026-05-27_HappyValley,1,6,五福星,0,62.5098,62.3284,58.4852,59.9257,10,12,12,12
independent_recent,independent_recent,2026-05-27_HappyValley,1,7,建測精英,0,61.6708,62.9877,59.7557,60.7011,11,8,11,11
independent_recent,independent_recent,2026-05-27_HappyValley,1,8,鑽得勝,0,71.1103,67.5684,62.5387,63.017,1,1,2,2
independent_recent,independent_recent,2026-05-27_HappyValley,1,9,本能,0,66.3499,62.6282,60.3095,61.6191,6,10,9,9
independent_recent,independent_recent,2026-05-27_HappyValley,1,10,星之願,0,66.4491,63.7494,61.2646,62.5289,5,6,7,7
independent_recent,independent_recent,2026-05-27_HappyValley,1,11,東方福寶,0,60.6918,62.8253,61.7476,62.5428,12,9,4,6
independent_recent,independent_recent,2026-05-27_HappyValley,1,12,威德勇士,0,63.5669,63.1951,61.575,62.7351,9,7,5,3
independent_recent,independent_recent,2026-05-27_HappyValley,2,1,管之友,0,72.1238,67.7162,64.0582,64.4615,1,1,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,2,2,揚威四海,0,61.8826,65.4645,63.5661,63.0988,10,4,2,3
independent_recent,independent_recent,2026-05-27_HappyValley,2,3,香港精神,0,61.2744,64.9997,62.5883,62.897,11,5,5,5
independent_recent,independent_recent,2026-05-27_HappyValley,2,4,架勢奇爸,0,67.3436,64.8371,62.5438,62.9663,4,7,6,4
independent_recent,independent_recent,2026-05-27_HappyValley,2,5,十力,0,68.0504,64.1762,60.7664,61.118,3,8,9,11
independent_recent,independent_recent,2026-05-27_HappyValley,2,6,開心三多,0,63.2939,64.9509,63.3525,64.3982,9,6,3,2
independent_recent,independent_recent,2026-05-27_HappyValley,2,7,捷足奔馳,0,69.5858,66.1131,62.8422,62.4539,2,3,4,7
independent_recent,independent_recent,2026-05-27_HappyValley,2,8,幸運同行,0,64.3343,66.376,61.792,62.6359,7,2,7,6
independent_recent,independent_recent,2026-05-27_HappyValley,2,9,美麗多盈,0,60.6678,63.5714,61.3952,61.5503,12,10,8,9
independent_recent,independent_recent,2026-05-27_HappyValley,2,10,皇金風速,0,65.6895,62.1271,60.458,61.3728,6,12,11,10
independent_recent,independent_recent,2026-05-27_HappyValley,2,11,幻影旋風,0,63.318,62.7875,60.6503,61.9749,8,11,10,8
independent_recent,independent_recent,2026-05-27_HappyValley,2,12,同寶寶,0,66.7089,63.6068,59.7068,60.2195,5,9,12,12
independent_recent,independent_recent,2026-05-27_HappyValley,3,1,魅力知耀,0,72.4819,68.35,65.4397,65.2498,1,2,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,3,2,高高至高,0,66.2325,64.2429,61.993,62.3263,7,10,9,10
independent_recent,independent_recent,2026-05-27_HappyValley,3,3,大千雄心,0,67.9062,66.8203,62.5314,63.2155,5,4,7,6
independent_recent,independent_recent,2026-05-27_HappyValley,3,4,香港神駒,0,65.2583,66.5057,62.6919,62.5779,10,5,6,8
independent_recent,independent_recent,2026-05-27_HappyValley,3,5,爆出美麗,0,63.9311,64.5791,62.1287,62.8576,11,9,8,7
independent_recent,independent_recent,2026-05-27_HappyValley,3,6,紅衣醒目,0,68.6031,68.4977,64.7719,64.4034,3,1,2,2
independent_recent,independent_recent,2026-05-27_HappyValley,3,7,魯班精神,0,63.2591,62.7473,60.9912,62.2291,12,12,11,11
independent_recent,independent_recent,2026-05-27_HappyValley,3,8,浪漫老撾,0,70.3191,67.2629,63.2856,63.426,2,3,3,5
independent_recent,independent_recent,2026-05-27_HappyValley,3,9,鬆啲,0,65.332,62.8711,59.9159,60.9467,9,11,12,12
independent_recent,independent_recent,2026-05-27_HappyValley,3,10,瑞祺威楓,0,68.446,65.6036,63.0955,63.5182,4,7,4,4
independent_recent,independent_recent,2026-05-27_HappyValley,3,11,榮耀盛甲,0,65.8697,65.2269,61.8643,62.3267,8,8,10,9
independent_recent,independent_recent,2026-05-27_HappyValley,3,12,頌星,0,67.5233,65.8162,62.8414,63.9303,6,6,5,3
independent_recent,independent_recent,2026-05-27_HappyValley,4,1,紅愛舍,0,74.1229,69.2378,65.2209,64.5863,1,1,2,3
independent_recent,independent_recent,2026-05-27_HappyValley,4,2,贏得自然,0,70.294,65.7732,62.8034,62.5287,3,7,8,7
independent_recent,independent_recent,2026-05-27_HappyValley,4,3,你知我得,0,65.7795,63.93,62.9961,63.2991,8,9,7,5
independent_recent,independent_recent,2026-05-27_HappyValley,4,4,鄉村威龍,0,66.6772,67.0119,63.3492,62.399,7,3,5,8
independent_recent,independent_recent,2026-05-27_HappyValley,4,5,朗日自強,0,70.9092,66.5541,63.8541,63.6128,2,5,4,4
independent_recent,independent_recent,2026-05-27_HappyValley,4,6,快靚旺,0,63.5396,65.5465,60.9518,61.6112,11,8,9,9
independent_recent,independent_recent,2026-05-27_HappyValley,4,7,至合拍,0,67.5785,67.5754,63.9669,64.6719,5,2,3,2
independent_recent,independent_recent,2026-05-27_HappyValley,4,8,三代至醒,0,62.8554,62.4479,59.2766,60.4548,12,10,11,11
independent_recent,independent_recent,2026-05-27_HappyValley,4,9,頑童,0,65.4067,61.7731,60.0775,60.7186,9,12,10,10
independent_recent,independent_recent,2026-05-27_HappyValley,4,10,悠然常勝,0,63.8055,62.3215,59.2747,59.9425,10,11,12,12
independent_recent,independent_recent,2026-05-27_HappyValley,4,11,天下寵兒,0,66.8847,66.9291,65.3172,66.26,6,4,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,4,12,友得盈,0,68.1909,65.8126,63.2599,62.8944,4,6,6,6
independent_recent,independent_recent,2026-05-27_HappyValley,5,1,一定掂,0,69.8551,65.9517,62.4206,62.9372,4,6,7,7
independent_recent,independent_recent,2026-05-27_HappyValley,5,2,穿甲金鷹,0,74.8663,70.4687,66.6565,65.5688,1,1,2,2
independent_recent,independent_recent,2026-05-27_HappyValley,5,3,川河耀駒,0,69.5487,69.1596,64.5235,64.1351,5,3,4,3
independent_recent,independent_recent,2026-05-27_HappyValley,5,4,有財有勢,0,68.5915,66.8257,62.6625,63.0448,6,5,6,5
independent_recent,independent_recent,2026-05-27_HappyValley,5,5,納百川,0,65.5467,63.9246,60.685,60.7895,7,10,10,10
independent_recent,independent_recent,2026-05-27_HappyValley,5,6,智勇名駒,0,64.7187,65.3985,62.6798,62.9846,9,7,5,6
independent_recent,independent_recent,2026-05-27_HappyValley,5,7,我做到,0,64.5544,64.1684,61.2091,62.0594,10,9,9,9
independent_recent,independent_recent,2026-05-27_HappyValley,5,8,凡凡有餘,0,71.2336,67.181,64.6579,63.8758,3,4,3,4
independent_recent,independent_recent,2026-05-27_HappyValley,5,9,榮利雙收,0,71.9984,70.1036,67.5785,67.2323,2,2,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,5,10,確好勁,0,65.3962,64.3639,61.6942,62.5262,8,8,8,8
independent_recent,independent_recent,2026-05-27_HappyValley,7,1,泰泰精神,0,69.9949,69.7838,66.5988,66.5345,3,1,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,7,2,逍遙人生,0,69.9008,67.9827,64.7622,64.1042,5,2,2,4
independent_recent,independent_recent,2026-05-27_HappyValley,7,3,千杯敬典,0,70.0356,65.7968,64.4143,64.6118,2,7,3,2
independent_recent,independent_recent,2026-05-27_HappyValley,7,5,龍威心得,0,64.1394,65.7389,62.2823,62.535,10,8,8,8
independent_recent,independent_recent,2026-05-27_HappyValley,7,6,新力,0,67.1847,64.9544,62.6138,63.3573,8,9,7,5
independent_recent,independent_recent,2026-05-27_HappyValley,7,7,加州勇勝,0,67.2441,67.3043,63.0475,62.8426,7,3,5,7
independent_recent,independent_recent,2026-05-27_HappyValley,7,8,君至酷,0,63.0227,60.9558,58.5823,60.1763,11,11,11,11
independent_recent,independent_recent,2026-05-27_HappyValley,7,9,幸運愉快,0,68.7208,66.3144,61.1301,61.5188,6,5,9,9
independent_recent,independent_recent,2026-05-27_HappyValley,7,10,智勝攻略,0,69.9921,66.1473,64.3521,64.5984,4,6,4,3
independent_recent,independent_recent,2026-05-27_HappyValley,7,11,良駒好友,0,71.0975,66.4338,62.7906,63.0488,1,4,6,6
independent_recent,independent_recent,2026-05-27_HappyValley,7,12,精益大師,0,65.1163,63.2584,60.7025,61.3679,9,10,10,10
independent_recent,independent_recent,2026-05-27_HappyValley,8,1,馬力,0,73.0089,71.3237,67.1649,66.6063,1,1,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,8,2,燭光晚餐,0,71.0886,66.4889,65.1379,64.8926,2,5,3,4
independent_recent,independent_recent,2026-05-27_HappyValley,8,3,八駿巨昇,0,63.3956,62.947,61.4554,62.2782,11,11,11,9
independent_recent,independent_recent,2026-05-27_HappyValley,8,4,年少多好,0,62.0605,63.0883,62.1138,62.705,12,10,8,7
independent_recent,independent_recent,2026-05-27_HappyValley,8,5,超力量,0,64.8276,65.2123,62.4108,63.3014,10,6,7,6
independent_recent,independent_recent,2026-05-27_HappyValley,8,6,電光高昇,1,66.3,65.078,62.603,61.886,7,8,6,10
independent_recent,independent_recent,2026-05-27_HappyValley,8,7,價值傳承,0,70.6917,70.2417,65.2817,65.3642,4,2,2,3
independent_recent,independent_recent,2026-05-27_HappyValley,8,8,領航君子,0,70.9861,66.5944,63.8991,63.4251,3,4,5,5
independent_recent,independent_recent,2026-05-27_HappyValley,8,9,長勝金剛,0,67.7486,65.1831,61.6589,61.5478,6,7,10,11
independent_recent,independent_recent,2026-05-27_HappyValley,8,10,飛龍在天,0,69.4679,68.3309,64.624,65.5698,5,3,4,2
independent_recent,independent_recent,2026-05-27_HappyValley,8,11,怡傲錢莊,0,65.7926,64.3013,61.7334,62.3571,9,9,9,8
independent_recent,independent_recent,2026-05-27_HappyValley,8,12,友駿同心,0,65.9491,61.9887,59.2645,59.9848,8,12,12,12
independent_recent,independent_recent,2026-05-27_HappyValley,9,1,小霸王,0,68.9544,67.1334,64.8281,64.4219,6,5,5,5
independent_recent,independent_recent,2026-05-27_HappyValley,9,2,紅逸舍,0,68.7662,65.0566,62.3005,62.5261,7,9,8,10
independent_recent,independent_recent,2026-05-27_HappyValley,9,3,關鍵所在,0,68.3651,66.3758,63.3974,63.4338,8,7,6,6
independent_recent,independent_recent,2026-05-27_HappyValley,9,4,川河動駒,0,64.5005,65.4503,62.1259,62.5353,9,8,10,9
independent_recent,independent_recent,2026-05-27_HappyValley,9,5,晶晶日上,0,70.7824,67.8366,65.5067,65.0129,4,4,3,3
independent_recent,independent_recent,2026-05-27_HappyValley,9,6,蓮冠皇,0,64.0525,63.9502,62.16,62.8612,10,10,9,8
independent_recent,independent_recent,2026-05-27_HappyValley,9,7,富心星,0,74.7637,70.5482,65.2864,64.4508,1,2,4,4
independent_recent,independent_recent,2026-05-27_HappyValley,9,8,香港仔,0,70.037,66.3894,62.8365,63.2202,5,6,7,7
independent_recent,independent_recent,2026-05-27_HappyValley,9,9,可靠大師,0,74.5863,70.7921,67.8495,66.9168,2,1,1,1
independent_recent,independent_recent,2026-05-27_HappyValley,9,10,威力飛騰,0,60.2435,61.4714,58.8469,60.5046,11,12,12,11
independent_recent,independent_recent,2026-05-27_HappyValley,9,11,官金騏,0,73.5951,68.8815,65.6392,66.0178,3,3,2,2
