dataset,split,meeting,race_number,horse_number,horse_name,is_debut,current_horse_health,rebuilt_readiness_risk,readiness_reliability,current_trainer_signal,trainer_reliability,score_pure_scaffold,adjusted_health_readiness_slot_only,adjusted_trainer_readiness_slot_only,score_readiness_slot_only,adjusted_health_trainer_reliability_shrink_only,adjusted_trainer_trainer_reliability_shrink_only,score_trainer_reliability_shrink_only,adjusted_health_readiness_plus_trainer_shrink,adjusted_trainer_readiness_plus_trainer_shrink,score_readiness_plus_trainer_shrink,rank_pure_scaffold,rank_readiness_slot_only,rank_trainer_reliability_shrink_only,rank_readiness_plus_trainer_shrink
independent_recent,independent_recent,2026-07-01_ShaTin,8,4,美麗大獎,0,71.12,65.0,1.0,78.26,0.8239,67.8479,65.0,78.26,67.6166,71.12,75.0444,67.1376,65.0,75.0444,66.9062,2,2,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,8,5,玄宇宙,0,71.67,65.0,1.0,60.0,0.7241,62.6257,65.0,60.0,62.3735,71.67,60.0,62.6257,65.0,60.0,62.3735,10,10,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,8,6,盈妮威楓,0,71.12,65.0,1.0,70.0,0.799,59.2649,65.0,70.0,59.0335,71.12,67.99,58.8208,65.0,67.99,58.5895,14,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,8,7,龍城強將,0,67.83,61.0,0.5,65.74,0.8062,63.7397,61.0,65.74,63.4816,67.83,64.6276,63.494,61.0,64.6276,63.2358,8,8,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,8,8,馬上盈,0,72.77,65.0,1.0,62.02,0.5301,64.1472,65.0,62.02,63.8535,72.77,61.0708,63.9375,65.0,61.0708,63.6438,7,7,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,8,9,澳華發發,0,69.78,60.5,0.5,60.0,0.5903,62.245,60.5,60.0,61.8942,69.78,60.0,62.245,60.5,60.0,61.8942,11,11,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,8,10,挺秀弘利,0,71.95,63.5,1.0,74.95,0.6447,71.2809,63.5,74.95,70.9615,71.95,69.6383,70.1075,63.5,69.6383,69.7881,1,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,8,11,智勝攻略,0,66.98,61.0,0.5,64.5,0.5594,64.7142,61.0,64.5,64.4881,66.98,62.5173,64.2762,61.0,62.5173,64.0502,5,5,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,8,12,開心旺財,0,71.03,60.0,1.0,72.25,0.7148,60.8714,60.0,72.25,60.4545,71.03,68.7563,60.0997,60.0,68.7563,59.6827,13,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,8,13,錶之無限,0,68.38,57.0,1.0,68.25,0.626,63.0234,57.0,68.25,62.5932,68.38,65.1645,62.3418,57.0,65.1645,61.9116,9,9,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,8,14,佳運發,0,69.08,61.0,0.5,64.5,0.6053,61.7922,61.0,64.5,61.4868,69.08,62.7238,61.3999,61.0,62.7238,61.0945,12,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,9,1,晉步贏,0,66.83,61.0,0.5,76.01,0.6198,66.4158,61.0,76.01,66.1954,66.83,69.923,65.0712,61.0,69.923,64.8508,7,7,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,9,2,超拍檔,0,64.35,60.0,0.5,69.0,0.622,63.7289,60.0,69.0,63.5645,64.35,65.598,62.9774,60.0,65.598,62.813,9,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,9,3,嘉應巨昇,0,63.5,62.5,1.0,64.5,0.7243,60.6404,62.5,64.5,60.6026,63.5,63.2593,60.3663,62.5,63.2593,60.3285,11,11,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,9,4,睿智多寶,0,62.67,60.5,0.5,72.75,0.5554,61.9896,60.5,72.75,61.9075,62.67,67.0814,60.7374,60.5,67.0814,60.6553,10,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,9,5,賢者威楓,0,68.45,63.5,1.0,70.45,0.5745,69.4518,63.5,70.45,69.2647,68.45,66.0035,68.4696,63.5,66.0035,68.2825,3,3,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,9,6,部族高手,0,70.03,60.0,1.0,66.7,0.5695,67.4037,60.0,66.7,67.0246,70.03,63.8157,66.7665,60.0,63.8157,66.3874,5,5,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,9,7,爆出美麗,0,67.83,61.0,0.5,68.25,0.5513,58.3954,61.0,68.25,58.1372,67.83,64.5482,57.5777,61.0,64.5482,57.3195,13,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,9,8,旌採,0,65.08,59.0,1.0,80.45,0.6657,72.6353,59.0,80.45,72.4055,65.08,73.6136,71.1251,59.0,73.6136,70.8953,1,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,9,9,同樣世界,0,69.22,61.0,0.5,77.02,0.6513,66.7889,61.0,77.02,66.4782,69.22,71.0851,65.4779,61.0,71.0851,65.1672,6,6,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,9,10,勤德天下,0,69.48,59.0,1.0,60.0,0.6312,57.2929,59.0,60.0,56.8967,69.48,60.0,57.2929,59.0,60.0,56.8967,14,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,9,11,幸運威龍,0,66.17,60.5,0.5,76.7,0.7197,65.2503,60.5,76.7,65.0359,66.17,72.019,64.2162,60.5,72.019,64.0019,8,8,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,9,12,君達得,0,73.23,64.0,1.0,73.75,0.5182,68.655,64.0,73.75,68.3061,73.23,67.1252,67.1916,64.0,67.1252,66.8427,4,4,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,9,13,富裕君子,0,73.77,65.0,1.0,72.21,0.6358,70.5137,65.0,72.21,70.1822,73.77,67.7631,69.5314,65.0,67.7631,69.1999,2,2,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,9,14,瀧澤飛駒,0,71.88,61.0,0.5,63.21,0.5745,59.9875,61.0,63.21,59.5762,71.88,61.8441,59.6857,61.0,61.8441,59.2745,12,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,10,1,滿心星,0,71.95,63.5,1.0,74.5,0.6875,65.124,63.5,74.5,64.8046,71.95,69.9688,64.123,63.5,69.9688,63.8036,5,5,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,10,2,活力拍檔,0,68.1,59.0,1.0,80.46,0.6604,73.2769,59.0,80.46,72.9329,68.1,73.5118,71.742,59.0,73.5118,71.398,2,2,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,10,3,一生好彩,0,69.48,59.0,1.0,80.27,0.6066,73.4661,59.0,80.27,73.0699,69.48,72.2958,71.7046,59.0,72.2958,71.3084,1,1,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,10,4,泰力,0,71.12,64.0,1.0,75.77,0.6333,70.1566,64.0,75.77,69.8875,71.12,69.9871,68.8792,64.0,69.9871,68.6101,4,4,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,10,5,元朗精英,0,69.2,58.5,1.0,58.99,0.6017,63.8491,58.5,58.99,63.4447,69.2,59.3923,63.938,58.5,59.3923,63.5335,6,6,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,10,6,細水長流,0,72.77,65.0,1.0,78.26,0.7454,71.9047,65.0,78.26,71.611,72.77,73.611,70.8777,65.0,73.611,70.584,3,3,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,10,7,納百川,0,68.38,59.0,1.0,67.62,0.565,60.6242,59.0,67.62,60.2696,68.38,64.3053,59.8919,59.0,64.3053,59.5374,11,11,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,10,8,星幻,0,72.23,64.0,1.0,66.75,0.2331,62.6254,64.0,66.75,62.3143,72.23,61.5734,61.4818,64.0,61.5734,61.1708,8,8,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,10,9,一騎絕塵,0,74.33,64.0,1.0,71.24,0.728,60.3385,64.0,71.24,59.948,74.33,68.1827,59.6631,64.0,68.1827,59.2726,12,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,10,10,高山神駒,0,74.88,65.0,1.0,66.75,0.5145,58.6687,65.0,66.75,58.2952,74.88,63.4729,57.9448,65.0,63.4729,57.5713,13,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,10,11,亞機拉,0,72.12,60.0,1.0,63.39,0.7576,63.7929,60.0,63.39,63.3348,72.12,62.5683,63.6114,60.0,62.5683,63.1533,7,7,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,10,12,不同世界,0,74.33,64.0,1.0,65.5,0.4621,58.5797,64.0,65.5,58.1893,74.33,62.5416,57.9262,64.0,62.5416,57.5358,14,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,10,13,北斗福星,0,71.88,60.5,0.5,67.06,0.7101,61.3388,60.5,67.06,60.9086,71.88,65.0133,60.8867,60.5,65.0133,60.4565,10,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,10,14,三寶進財,0,73.77,63.0,1.0,60.0,0.5025,61.7473,63.0,60.0,61.3402,73.77,60.0,61.7473,63.0,60.0,61.3402,9,9,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,11,1,愛馬善,0,64.03,60.5,0.5,60.0,0.7179,64.5415,60.5,60.0,64.4081,64.03,60.0,64.5415,60.5,60.0,64.4081,8,7,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,11,2,財將,0,67.83,58.0,1.0,66.69,0.8483,70.2418,58.0,66.69,69.8702,67.83,65.6751,70.0176,58.0,65.6751,69.646,3,3,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,11,3,㩒住贏,0,69.48,59.0,1.0,71.2,0.6479,71.2618,59.0,71.2,70.8656,69.48,67.2565,70.3907,59.0,67.2565,69.9945,1,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,11,4,金金小子,0,61.78,53.0,1.0,68.25,0.6962,64.6346,53.0,68.25,64.3027,61.78,65.7437,64.0809,53.0,65.7437,63.7491,7,8,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,11,5,弦力寶,0,63.75,60.0,1.0,80.46,0.8505,65.5612,60.0,80.46,65.4195,63.75,77.4012,64.8855,60.0,77.4012,64.7438,5,5,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,11,6,關鍵所在,0,70.17,61.0,0.5,72.25,0.8148,69.9412,61.0,72.25,69.5945,70.17,69.9813,69.44,61.0,69.9813,69.0934,4,4,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,11,7,馬達,0,68.65,60.5,0.5,74.95,0.7307,70.7056,60.5,74.95,70.3975,68.65,70.924,69.8162,60.5,70.924,69.5082,2,2,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,11,8,無敵好瑪,0,72.77,65.0,1.0,68.25,0.5183,63.4053,65.0,68.25,63.1116,72.77,64.276,62.5274,65.0,64.276,62.2337,9,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,11,9,飛龍在天,0,69.92,58.0,1.0,70.01,0.7221,64.9347,58.0,70.01,64.4841,69.92,67.2282,64.3202,58.0,67.2282,63.8696,6,6,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,11,10,天馬行雲,0,71.88,60.5,0.5,61.01,0.8148,59.2244,60.5,61.01,58.7942,71.88,60.8229,59.1831,60.5,60.8229,58.7529,11,11,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,11,11,多威心得,0,72.95,63.5,1.0,65.74,0.8052,58.3225,63.5,65.74,57.9653,72.95,64.6218,58.0755,63.5,64.6218,57.7183,12,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,11,12,智勝一籌,0,74.33,64.0,1.0,60.0,0.4297,60.9142,64.0,60.0,60.5237,74.33,60.0,60.9142,64.0,60.0,60.5237,10,10,10,10
independent_recent,independent_recent,2026-07-04_ShaTin,1,1,星球勇士,0,70.85,65.0,1.0,77.47,0.7437,70.952,65.0,77.47,70.7309,70.85,72.9924,69.9629,65.0,72.9924,69.7418,1,1,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,1,2,全能勇士,0,70.3,62.5,1.0,77.7,0.8519,70.8398,62.5,77.7,70.545,70.3,75.0786,70.2607,62.5,75.0786,69.9659,2,2,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,1,3,禪勝閃亮,0,71.4,65.0,1.0,72.66,0.688,66.9586,65.0,72.66,66.7167,71.4,68.7101,66.0861,65.0,68.7101,65.8442,4,4,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,1,4,奧林比安,0,72.23,65.0,1.0,72.49,0.7944,62.2929,65.0,72.49,62.0196,72.23,69.9221,61.7257,65.0,69.9221,61.4524,9,8,9,8
independent_recent,independent_recent,2026-07-04_ShaTin,1,5,龍騰盛世,0,72.23,65.0,1.0,67.34,0.8329,65.6337,65.0,67.34,65.3604,72.23,66.1135,65.3628,65.0,66.1135,65.0895,7,7,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,1,6,金鎗寶駒,0,67.03,59.5,0.5,84.84,0.3984,65.7322,59.5,84.84,65.4475,67.03,69.8963,62.4311,59.5,69.8963,62.1465,6,6,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,1,7,機緣燦爛,0,71.67,65.0,1.0,60.0,0.7179,60.4948,65.0,60.0,60.2426,71.67,60.0,60.4948,65.0,60.0,60.2426,10,9,10,9
independent_recent,independent_recent,2026-07-04_ShaTin,1,8,永福,0,67.53,60.5,0.5,75.22,0.7741,69.0324,60.5,75.22,68.7667,67.53,71.7818,68.2729,60.5,71.7818,68.0072,3,3,3,3
independent_recent,independent_recent,2026-07-04_ShaTin,1,9,量子猴王,0,74.05,63.5,1.0,65.59,0.8483,66.0789,63.5,65.59,65.6801,74.05,64.742,65.8916,63.5,64.742,65.4928,5,5,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,1,10,紫電王,1,66.95,59.5,0.5,60.0,0.7169,62.3515,59.5,60.0,60.1165,66.95,60.0,62.3515,59.5,60.0,60.1165,8,10,8,10
independent_recent,independent_recent,2026-07-04_ShaTin,2,1,明亮光輝,0,63.75,60.5,0.5,63.85,0.4838,60.6036,60.5,63.85,60.4808,63.75,61.8626,60.1646,60.5,61.8626,60.0418,11,11,11,11
independent_recent,independent_recent,2026-07-04_ShaTin,2,2,增旺,0,63.78,55.0,1.0,74.76,0.7737,64.6326,55.0,74.76,64.3007,63.78,71.4198,63.8948,55.0,71.4198,63.5629,5,5,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,2,3,高感,0,64.88,59.0,1.0,71.74,0.7275,60.026,59.0,71.74,59.8037,64.88,68.5408,59.3193,59.0,68.5408,59.097,12,12,12,12
independent_recent,independent_recent,2026-07-04_ShaTin,2,4,銳高,0,61.03,60.0,1.0,59.35,0.7531,62.174,60.0,59.35,62.1351,61.03,59.5105,62.2095,60.0,59.5105,62.1705,9,9,9,9
independent_recent,independent_recent,2026-07-04_ShaTin,2,5,朗日雪峰,0,65.98,60.0,1.0,87.87,0.3984,76.278,60.0,87.87,76.052,65.98,71.1034,72.5743,60.0,71.1034,72.3482,1,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,2,6,紅衣財神,0,69.2,59.0,1.0,77.25,0.6165,65.9112,59.0,77.25,65.5256,69.2,70.6346,64.4498,59.0,70.6346,64.0643,4,4,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,2,7,藍爵爺,0,69.48,59.0,1.0,60.36,0.8148,63.1668,59.0,60.36,62.7706,69.48,60.2933,63.152,59.0,60.2933,62.7559,7,6,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,2,8,神燦金剛,0,68.08,61.0,0.5,59.18,0.5891,62.8225,61.0,59.18,62.5548,68.08,59.5169,62.8969,61.0,59.5169,62.6293,8,8,8,8
independent_recent,independent_recent,2026-07-04_ShaTin,2,9,魅力知福,0,67.53,60.5,0.5,77.33,0.8621,66.2201,60.5,77.33,65.9544,67.53,74.9402,65.6922,60.5,74.9402,65.4265,3,3,3,3
independent_recent,independent_recent,2026-07-04_ShaTin,2,10,紅旺繽紛,0,71.95,63.5,1.0,77.2,0.6382,69.4131,63.5,77.2,69.0937,71.95,70.977,68.0385,63.5,70.977,67.7191,2,2,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,2,11,駿先生,0,65.88,60.0,0.5,66.42,0.8148,61.5299,60.0,66.42,61.3076,65.88,65.231,61.2673,60.0,65.231,61.045,10,10,10,10
independent_recent,independent_recent,2026-07-04_ShaTin,2,12,萬事得意,0,72.12,60.0,1.0,61.19,0.8483,63.1758,60.0,61.19,62.7176,72.12,61.0095,63.1359,60.0,61.0095,62.6778,6,7,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,3,1,日日獎,0,66.53,60.0,1.0,84.84,0.2593,64.9139,60.0,84.84,64.6671,66.53,66.441,60.8496,60.0,66.441,60.6028,4,4,9,9
independent_recent,independent_recent,2026-07-04_ShaTin,3,2,多多開心,0,65.42,58.0,1.0,54.87,0.0,55.4425,58.0,54.87,55.162,65.42,60.0,56.5757,58.0,60.0,56.2952,12,12,12,12
independent_recent,independent_recent,2026-07-04_ShaTin,3,3,魅力星,0,62.12,60.0,1.0,85.67,0.8095,68.4463,60.0,85.67,68.3662,62.12,80.7799,67.3661,60.0,80.7799,67.2859,2,2,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,3,4,機械騎士,0,71.4,62.5,1.0,71.0,0.7222,64.8866,62.5,71.0,64.5502,71.4,67.9442,64.2116,62.5,67.9442,63.8752,5,5,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,3,5,牛精豪情,0,65.98,59.0,1.0,67.88,0.0,64.761,59.0,67.88,64.4972,65.98,60.0,63.0203,59.0,60.0,62.7565,6,6,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,3,6,萬里雲,0,66.8,62.5,1.0,62.57,0.8077,61.7039,62.5,62.57,61.5413,66.8,62.0758,61.5947,62.5,62.0758,61.4322,9,9,8,8
independent_recent,independent_recent,2026-07-04_ShaTin,3,7,五福星,0,69.48,59.0,1.0,69.83,0.6,60.6872,59.0,69.83,60.2911,69.48,65.898,59.8187,59.0,65.898,59.4225,10,10,10,10
independent_recent,independent_recent,2026-07-04_ShaTin,3,8,喜行,0,66.73,61.0,0.5,83.8,0.7872,68.1648,61.0,83.8,67.9482,66.73,78.7354,67.0461,61.0,78.7354,66.8295,3,3,3,2
independent_recent,independent_recent,2026-07-04_ShaTin,3,9,不勞而獲,0,71.67,63.5,1.0,62.57,0.6078,58.3606,63.5,62.57,58.0517,71.67,61.562,58.1379,63.5,61.562,57.8291,11,11,11,11
independent_recent,independent_recent,2026-07-04_ShaTin,3,10,競駿奔騰,0,66.17,55.0,1.0,60.0,0.4444,63.0114,55.0,60.0,62.5891,66.17,60.0,63.0114,55.0,60.0,62.5891,8,8,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,3,11,銀亮濠俠,0,69.75,60.0,1.0,65.74,0.6923,63.0984,60.0,65.74,62.7299,69.75,63.9738,62.7083,60.0,63.9738,62.3397,7,7,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,3,12,爆熱,0,71.4,62.5,1.0,70.45,0.2,68.9592,62.5,70.45,68.6228,71.4,62.09,67.1125,62.5,62.09,66.7761,1,1,2,3
independent_recent,independent_recent,2026-07-04_ShaTin,4,1,信心星,0,59.08,61.0,0.5,85.67,0.3984,70.517,61.0,85.67,70.5896,59.08,70.2269,67.1057,61.0,70.2269,67.1782,2,1,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,4,2,綠族無限,0,68.73,64.0,1.0,60.45,0.6721,65.1663,64.0,60.45,64.9875,68.73,60.3024,65.1337,64.0,60.3024,64.9549,6,5,6,5
independent_recent,independent_recent,2026-07-04_ShaTin,4,3,競駿輝煌,0,62.92,60.5,0.5,88.7,0.8295,68.4107,60.5,88.7,68.3192,62.92,83.8067,67.3297,60.5,83.8067,67.2383,4,4,3,3
independent_recent,independent_recent,2026-07-04_ShaTin,4,4,扶搖勢勁,0,68.65,60.0,1.0,79.53,0.6434,70.5703,60.0,79.53,70.2434,68.65,72.5656,69.0319,60.0,72.5656,68.7049,1,2,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,4,5,興馳千里,0,68.92,60.5,0.5,71.56,0.7175,69.0375,60.5,71.56,68.7192,68.92,68.2943,68.3161,60.5,68.2943,67.9978,3,3,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,4,6,巴基之勝,0,70.85,61.5,1.0,58.17,0.7325,64.2633,61.5,58.17,63.9099,70.85,58.6595,64.3715,61.5,58.6595,64.018,7,6,7,6
independent_recent,independent_recent,2026-07-04_ShaTin,4,7,開心福駒,1,69.05,59.5,0.5,69.71,0.8438,66.4085,59.5,69.71,63.5435,69.05,68.1933,65.9535,59.5,68.1933,63.0885,5,7,5,7
independent_recent,independent_recent,2026-07-04_ShaTin,5,1,機械之星,0,70.03,60.0,1.0,66.7,0.7532,66.2226,60.0,66.7,65.8434,70.03,65.0464,65.8573,60.0,65.0464,65.4781,5,5,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,5,2,和光同塵,0,64.88,59.0,1.0,61.65,0.8404,62.4351,59.0,61.65,62.2128,64.88,61.3867,62.3769,59.0,61.3867,62.1547,10,9,9,7
independent_recent,independent_recent,2026-07-04_ShaTin,5,3,自力更生,0,58.0,59.0,1.0,66.75,0.7339,61.3826,59.0,66.75,61.4204,58.0,64.9538,60.9858,59.0,64.9538,61.0236,11,11,11,11
independent_recent,independent_recent,2026-07-04_ShaTin,5,4,卓越蒨鋒,0,65.42,60.0,1.0,79.41,0.7117,69.7569,60.0,79.41,69.552,65.42,73.8141,68.5207,60.0,73.8141,68.3158,1,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,5,5,新力好,0,69.28,65.0,1.0,58.98,0.6391,60.655,65.0,58.98,60.4932,69.28,59.3481,60.7363,65.0,59.3481,60.5745,12,12,12,12
independent_recent,independent_recent,2026-07-04_ShaTin,5,6,幸運大夫,0,63.42,62.5,1.0,65.93,0.704,59.5849,62.5,65.93,59.5501,63.42,64.1747,59.1971,62.5,64.1747,59.1624,13,13,14,13
independent_recent,independent_recent,2026-07-04_ShaTin,5,7,抱百嶺,0,72.23,65.0,1.0,64.0,0.7136,62.4441,65.0,64.0,62.1708,72.23,62.8544,62.191,65.0,62.8544,61.9177,9,10,10,10
independent_recent,independent_recent,2026-07-04_ShaTin,5,8,有情有義,0,70.33,61.0,0.5,87.42,0.4614,68.7494,61.0,87.42,68.3967,70.33,72.6516,65.4871,61.0,72.6516,65.1344,2,2,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,5,9,金發盛世,0,68.08,61.0,0.5,60.0,0.7778,59.3184,61.0,60.0,59.0508,68.08,60.0,59.3184,61.0,60.0,59.0508,14,14,13,14
independent_recent,independent_recent,2026-07-04_ShaTin,5,10,良言一句,0,70.03,60.0,1.0,73.5,0.7849,63.1262,60.0,73.5,62.7471,70.03,70.5961,62.4847,60.0,70.5961,62.1056,7,7,7,8
independent_recent,independent_recent,2026-07-04_ShaTin,5,11,三代至醒,0,71.95,64.0,1.0,64.77,0.8422,62.544,64.0,64.77,62.2435,71.95,64.0173,62.3777,64.0,64.0173,62.0772,8,8,8,9
independent_recent,independent_recent,2026-07-04_ShaTin,5,12,共創歡欣,0,66.98,61.0,0.5,77.47,0.7454,67.4754,61.0,77.47,67.2493,66.98,73.0221,66.4928,61.0,73.0221,66.2668,4,4,3,3
independent_recent,independent_recent,2026-07-04_ShaTin,5,13,飛躍成就,0,72.4,62.5,1.0,76.59,0.7634,68.292,62.5,76.59,67.9178,72.4,72.6648,67.4249,62.5,72.6648,67.0507,3,3,2,2
independent_recent,independent_recent,2026-07-04_ShaTin,5,14,榮耀盛甲,0,71.3,59.0,1.0,64.85,0.5919,65.1616,59.0,64.85,64.6967,71.3,62.8707,64.7244,59.0,62.8707,64.2595,6,6,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,6,1,葳莉非凡,0,64.08,58.5,0.5,84.84,0.2593,72.9989,58.5,84.84,72.788,64.08,66.441,68.9346,58.5,66.441,68.7237,1,1,3,2
independent_recent,independent_recent,2026-07-04_ShaTin,6,2,伶俐驫駒,0,67.9,62.5,1.0,71.91,0.0,68.5836,62.5,71.91,68.3795,67.9,60.0,65.9527,62.5,60.0,65.7485,4,4,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,6,3,贏得自然,0,65.42,58.0,1.0,73.75,0.2308,64.6601,58.0,73.75,64.3796,65.42,63.1735,62.3237,58.0,63.1735,62.0432,8,7,9,8
independent_recent,independent_recent,2026-07-04_ShaTin,6,4,金玉良言,0,69.48,59.0,1.0,73.3,0.375,67.6823,59.0,73.3,67.2862,69.48,64.9875,65.8461,59.0,64.9875,65.45,5,5,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,6,5,天福,0,71.95,63.5,1.0,65.96,0.6226,62.8342,63.5,65.96,62.5148,71.95,63.7107,62.3373,63.5,63.7107,62.0179,10,10,8,9
independent_recent,independent_recent,2026-07-04_ShaTin,6,6,砂漿麒星,0,66.73,60.0,0.5,63.39,0.9197,65.5324,60.0,63.39,65.278,66.73,63.1178,65.4722,60.0,63.1178,65.2178,6,6,6,6
independent_recent,independent_recent,2026-07-04_ShaTin,6,7,致力之城,0,68.38,59.0,1.0,79.67,0.5745,71.0808,59.0,79.67,70.7262,68.38,71.3004,69.2319,59.0,71.3004,68.8774,3,2,2,1
independent_recent,independent_recent,2026-07-04_ShaTin,6,8,共同享樂,1,66.95,59.5,0.5,86.42,0.7015,72.44,59.5,86.42,70.205,66.95,78.5336,70.0741,59.5,78.5336,67.8391,2,3,1,3
independent_recent,independent_recent,2026-07-04_ShaTin,6,9,電子好好,0,70.48,59.0,1.0,67.97,0.7222,58.6503,59.0,67.97,58.2164,70.48,65.7559,58.1612,59.0,65.7559,57.7273,12,12,12,12
independent_recent,independent_recent,2026-07-04_ShaTin,6,10,錶之翠河,1,66.95,59.5,0.5,66.08,0.6,65.0195,59.5,66.08,62.7845,66.95,63.648,64.2899,59.5,63.648,62.0549,7,8,7,7
independent_recent,independent_recent,2026-07-04_ShaTin,6,11,瑤瑤日上,0,69.75,60.5,0.5,67.43,0.0,63.0339,60.5,67.43,62.6843,69.75,60.0,61.3926,60.5,60.0,61.043,9,9,11,11
independent_recent,independent_recent,2026-07-04_ShaTin,6,12,決一劍,0,72.77,65.0,1.0,66.15,0.6364,61.9989,65.0,66.15,61.7052,72.77,63.9139,61.5049,65.0,63.9139,61.2112,11,11,10,10
independent_recent,independent_recent,2026-07-04_ShaTin,7,1,日出東方,0,67.35,63.5,1.0,70.38,0.8172,62.1681,63.5,70.38,62.0225,67.35,68.4825,61.7489,63.5,68.4825,61.6034,7,6,7,6
independent_recent,independent_recent,2026-07-04_ShaTin,7,2,一舖掂晒,0,64.9,60.5,0.5,72.75,0.7307,65.8217,60.5,72.75,65.6554,64.9,69.3164,65.0632,60.5,69.3164,64.8969,4,4,4,4
independent_recent,independent_recent,2026-07-04_ShaTin,7,4,開心孖寶,0,68.08,61.0,0.5,77.7,0.8519,70.3379,61.0,77.7,70.0703,68.08,75.0786,69.7589,61.0,75.0786,69.4913,1,1,1,1
independent_recent,independent_recent,2026-07-04_ShaTin,7,5,添開心,0,69.48,61.0,0.5,74.33,0.8272,64.6166,61.0,74.33,64.2961,69.48,71.8538,64.0696,61.0,71.8538,63.7491,5,5,5,5
independent_recent,independent_recent,2026-07-04_ShaTin,7,6,老鼠斑,0,70.58,61.0,0.5,84.62,0.738,69.5612,61.0,84.62,69.1991,70.58,78.1696,68.1363,61.0,78.1696,67.7742,2,2,2,2
