HorseID,Horse,Venue,Track,Distance,Wins,Starts,Places,Profit,AvgOdds,WinRate,PlaceRate,ROI
J344,歷險大將(J344),跑馬地,Turf,1200,1,5,2,4.9,10.72,20.0,40.0,98.0
J423,瑤瑤日上(J423),沙田,AWT,1200,1,5,1,2.4000000000000004,12.12,20.0,20.0,48.0
J427,逍遙人生(J427),沙田,Turf,1200,1,5,3,4.5,19.84,20.0,60.0,90.0
J444,做好自己(J444),沙田,Turf,1400,1,5,5,-1.7999999999999998,5.66,20.0,100.0,-36.0
J489,凱旋升(J489),跑馬地,Turf,1200,1,5,2,18.0,18.6,20.0,40.0,360.0
J502,蜜蜜送(J502),跑馬地,Turf,1800,1,5,2,2.8,12.62,20.0,40.0,56.0
J520,辣得準(J520),沙田,Turf,1200,1,5,3,29.0,10.04,20.0,60.0,580.0
J531,手到齊來(J531),沙田,Turf,1000,1,5,1,1.0,8.58,20.0,20.0,20.0
K074,怡昌光輝(K074),沙田,Turf,1200,1,5,1,-2.0,9.04,20.0,20.0,-40.0
K080,自動自覺(K080),跑馬地,Turf,1200,1,5,2,16.0,18.14,20.0,40.0,320.0
K121,金快飛飛(K121),沙田,Turf,1200,1,5,3,1.2000000000000002,16.64,20.0,60.0,24.0
K245,綠野飛馳(K245),沙田,Turf,1400,1,5,5,-2.8,2.16,20.0,100.0,-56.0
K294,亨驥(K294),沙田,Turf,1400,1,5,2,-0.2999999999999998,8.76,20.0,40.0,-6.0
K312,超勁赤兔(K312),沙田,Turf,1400,1,5,3,4.6,8.28,20.0,60.0,92.0
K313,幸運派彩(K313),沙田,Turf,1600,1,5,3,10.0,11.54,20.0,60.0,200.0
K365,千杯不醉(K365),沙田,Turf,1200,1,5,3,10.0,11.2,20.0,60.0,200.0
K369,晒冷(K369),沙田,Turf,1200,1,5,4,-0.7999999999999998,7.68,20.0,80.0,-16.0
K395,中國心(K395),跑馬地,Turf,1800,1,5,3,-2.5,5.8,20.0,60.0,-50.0
K408,精彩福星(K408),沙田,Turf,1000,1,5,1,11.0,15.12,20.0,20.0,220.0
K468,藍地球(K468),跑馬地,Turf,1000,1,5,1,93.0,46.6,20.0,20.0,1860.0
K469,超寫意(K469),沙田,Turf,1200,1,5,2,-2.5,5.88,20.0,40.0,-50.0
K487,洪才(K487),沙田,Turf,1400,1,5,1,2.7,13.62,20.0,20.0,54.0
K545,賢知友您(K545),沙田,Turf,1200,1,5,2,4.6,8.14,20.0,40.0,92.0
K552,日出東方(K552),沙田,Turf,1000,1,5,4,0.20000000000000018,10.98,20.0,80.0,4.0
K573,笑盈喜(K573),沙田,Turf,1200,1,5,1,43.0,43.8,20.0,20.0,860.0
L033,粵港資駒(L033),跑馬地,Turf,1200,1,5,2,-0.10000000000000009,10.9,20.0,40.0,-2.0
L106,錶之浩瀚(L106),沙田,Turf,1200,1,5,3,-1.4,6.98,20.0,60.0,-28.0
E058,美麗同享(E058),沙田,Turf,1600,0,5,1,-5.0,63.8,0.0,20.0,-100.0
E061,人和家興(E061),跑馬地,Turf,1200,0,5,1,-5.0,34.2,0.0,20.0,-100.0
E392,狀元及第(E392),沙田,Turf,1000,0,5,0,-5.0,28.8,0.0,0.0,-100.0
G171,發財先鋒(G171),沙田,Turf,2000,0,5,2,-5.0,12.6,0.0,40.0,-100.0
G266,銀進(G266),跑馬地,Turf,1800,0,5,0,-5.0,10.78,0.0,0.0,-100.0
G292,多利神駒(G292),跑馬地,Turf,1650,0,5,3,-5.0,20.92,0.0,60.0,-100.0
G476,浪漫老撾(G476),跑馬地,Turf,1650,0,5,1,-5.0,28.04,0.0,20.0,-100.0
H002,熊噹噹(H002),沙田,Turf,1400,0,5,1,-5.0,15.16,0.0,20.0,-100.0
H008,永遠美麗(H008),沙田,Turf,1400,0,5,0,-5.0,26.8,0.0,0.0,-100.0
H008,永遠美麗(H008),沙田,Turf,1600,0,5,1,-5.0,51.2,0.0,20.0,-100.0
H018,鼓浪飛凡(H018),沙田,Turf,1400,0,5,0,-5.0,69.8,0.0,0.0,-100.0
H041,時尚歡欣(H041),沙田,Turf,1400,0,5,0,-5.0,32.18,0.0,0.0,-100.0
H057,有你有我(H057),跑馬地,Turf,1200,0,5,1,-5.0,21.8,0.0,20.0,-100.0
H068,妙玲瓏(H068),跑馬地,Turf,1200,0,5,0,-5.0,48.0,0.0,0.0,-100.0
H089,晶晶日上(H089),沙田,AWT,1200,0,5,1,-5.0,11.02,0.0,20.0,-100.0
H113,亞機拉(H113),沙田,Turf,1400,0,5,0,-5.0,15.46,0.0,0.0,-100.0
H134,精益大師(H134),跑馬地,Turf,1000,0,5,1,-5.0,12.4,0.0,20.0,-100.0
H144,快馬加鞭(H144),跑馬地,Turf,1200,0,5,2,-5.0,8.36,0.0,40.0,-100.0
H161,安泰(H161),沙田,AWT,1650,0,5,3,-5.0,11.38,0.0,60.0,-100.0
H165,都靈福星(H165),沙田,AWT,1650,0,5,0,-5.0,36.4,0.0,0.0,-100.0
H175,潮州精神(H175),沙田,Turf,1400,0,5,1,-5.0,22.28,0.0,20.0,-100.0
H178,南區旺(H178),沙田,AWT,1200,0,5,1,-5.0,20.38,0.0,20.0,-100.0
H203,添開心(H203),跑馬地,Turf,1000,0,5,3,-5.0,7.7,0.0,60.0,-100.0
H241,紅逸舍(H241),跑馬地,Turf,1000,0,5,0,-5.0,32.0,0.0,0.0,-100.0
H244,陽光勇士(H244),沙田,Turf,1600,0,5,1,-5.0,27.0,0.0,20.0,-100.0
H273,至旺財(H273),跑馬地,Turf,1650,0,5,2,-5.0,5.04,0.0,40.0,-100.0
H289,唯美主義(H289),跑馬地,Turf,1650,0,5,0,-5.0,17.0,0.0,0.0,-100.0
H392,君達得(H392),沙田,Turf,1600,0,5,3,-5.0,12.4,0.0,60.0,-100.0
H411,氣勢(H411),沙田,Turf,1200,0,5,0,-5.0,38.7,0.0,0.0,-100.0
H441,翹峯(H441),沙田,Turf,1400,0,5,1,-5.0,16.06,0.0,20.0,-100.0
H454,良駒好友(H454),沙田,AWT,1200,0,5,0,-5.0,13.42,0.0,0.0,-100.0
H459,星運少爵(H459),跑馬地,Turf,1200,0,5,4,-5.0,5.36,0.0,80.0,-100.0
H472,江南勇士(H472),跑馬地,Turf,1650,0,5,0,-5.0,17.76,0.0,0.0,-100.0
H483,手錶之星(H483),沙田,Turf,1200,0,5,1,-5.0,22.0,0.0,20.0,-100.0
H486,竣誠駒(H486),跑馬地,Turf,1800,0,5,2,-5.0,16.6,0.0,40.0,-100.0
J020,跑得好快(J020),跑馬地,Turf,1200,0,5,1,-5.0,21.1,0.0,20.0,-100.0
J037,銳一(J037),沙田,Turf,1400,0,5,1,-5.0,5.86,0.0,20.0,-100.0
J039,穿甲戰鷹(J039),沙田,Turf,1200,0,5,1,-5.0,12.58,0.0,20.0,-100.0
J071,超強六十(J071),跑馬地,Turf,1000,0,5,1,-5.0,6.38,0.0,20.0,-100.0
J087,辣得金(J087),跑馬地,Turf,1000,0,5,1,-5.0,7.8,0.0,20.0,-100.0
J091,嘉應巨昇(J091),沙田,Turf,1400,0,5,1,-5.0,22.8,0.0,20.0,-100.0
J136,精英雄心(J136),沙田,AWT,1650,0,5,3,-5.0,6.66,0.0,60.0,-100.0
J143,日馳千里(J143),跑馬地,Turf,1200,0,5,1,-5.0,13.98,0.0,20.0,-100.0
J150,星火燎原(J150),沙田,Turf,1200,0,5,0,-5.0,110.6,0.0,0.0,-100.0
J153,運來伍寶(J153),跑馬地,Turf,1200,0,5,1,-5.0,14.5,0.0,20.0,-100.0
J205,超風速(J205),沙田,Turf,1400,0,5,2,-5.0,12.14,0.0,40.0,-100.0
J213,君智盛(J213),跑馬地,Turf,1650,0,5,0,-5.0,11.74,0.0,0.0,-100.0
J218,添喜運(J218),沙田,Turf,1400,0,5,2,-5.0,10.24,0.0,40.0,-100.0
J233,魯班精神(J233),沙田,Turf,1200,0,5,0,-5.0,45.8,0.0,0.0,-100.0
J259,天火同心(J259),跑馬地,Turf,1000,0,5,1,-5.0,43.92,0.0,20.0,-100.0
J271,幻影旋風(J271),沙田,AWT,1650,0,5,2,-5.0,13.02,0.0,40.0,-100.0
J276,納百川(J276),跑馬地,Turf,1650,0,5,0,-5.0,9.44,0.0,0.0,-100.0
J280,哈羅威(J280),沙田,Turf,1200,0,5,1,-5.0,8.34,0.0,20.0,-100.0
J280,哈羅威(J280),沙田,Turf,1400,0,5,2,-5.0,18.52,0.0,40.0,-100.0
J300,盈妍威楓(J300),跑馬地,Turf,1200,0,5,2,-5.0,22.12,0.0,40.0,-100.0
J319,輕鬆大少(J319),跑馬地,Turf,1200,0,5,1,-5.0,31.32,0.0,20.0,-100.0
J331,幸運同行(J331),跑馬地,Turf,1800,0,5,1,-5.0,25.12,0.0,20.0,-100.0
J332,電訊驕陽(J332),跑馬地,Turf,1200,0,5,2,-5.0,19.82,0.0,40.0,-100.0
J333,魔術控制(J333),沙田,Turf,1200,0,5,1,-5.0,58.2,0.0,20.0,-100.0
J366,風采人生(J366),沙田,Turf,1200,0,5,1,-5.0,16.16,0.0,20.0,-100.0
J371,風雲(J371),跑馬地,Turf,1650,0,5,1,-5.0,20.4,0.0,20.0,-100.0
J375,銳高(J375),跑馬地,Turf,1200,0,5,1,-5.0,19.18,0.0,20.0,-100.0
J401,競駿非凡(J401),跑馬地,Turf,1200,0,5,1,-5.0,17.06,0.0,20.0,-100.0
J447,彭玥(J447),沙田,Turf,1600,0,5,2,-5.0,9.24,0.0,40.0,-100.0
J479,鼓浪高升(J479),跑馬地,Turf,1000,0,5,2,-5.0,11.92,0.0,40.0,-100.0
J480,星之願(J480),跑馬地,Turf,1200,0,5,1,-5.0,12.34,0.0,20.0,-100.0
J498,金滙千帥(J498),沙田,Turf,1600,0,5,0,-5.0,10.96,0.0,0.0,-100.0
J500,閃光燈(J500),沙田,Turf,1400,0,5,1,-5.0,25.4,0.0,20.0,-100.0
J501,綫路達飛(J501),跑馬地,Turf,1200,0,5,0,-5.0,73.2,0.0,0.0,-100.0
J516,馬鳳凰(J516),沙田,Turf,1200,0,5,1,-5.0,21.36,0.0,20.0,-100.0
J529,耀昌勝世(J529),沙田,Turf,1800,0,5,0,-5.0,23.7,0.0,0.0,-100.0
J531,手到齊來(J531),沙田,Turf,1200,0,5,1,-5.0,22.64,0.0,20.0,-100.0
J536,優才(J536),沙田,Turf,2000,0,5,0,-5.0,22.88,0.0,0.0,-100.0
J545,快樂寶寶(J545),跑馬地,Turf,1000,0,5,0,-5.0,11.1,0.0,0.0,-100.0
K006,醒目先駒(K006),沙田,Turf,1400,0,5,3,-5.0,8.22,0.0,60.0,-100.0
K009,瑞祺威楓(K009),跑馬地,Turf,1650,0,5,2,-5.0,14.62,0.0,40.0,-100.0
K010,連連幸運(K010),跑馬地,Turf,1000,0,5,3,-5.0,7.26,0.0,60.0,-100.0
K016,開心五月(K016),沙田,AWT,1200,0,5,1,-5.0,10.46,0.0,20.0,-100.0
K028,東方魅影(K028),跑馬地,Turf,1000,0,5,2,-5.0,9.64,0.0,40.0,-100.0
K028,東方魅影(K028),跑馬地,Turf,1200,0,5,1,-5.0,7.42,0.0,20.0,-100.0
K040,賢者威楓(K040),沙田,Turf,1200,0,5,3,-5.0,4.78,0.0,60.0,-100.0
K049,後無來者(K049),沙田,AWT,1200,0,5,2,-5.0,9.96,0.0,40.0,-100.0
K052,魅力星(K052),沙田,Turf,1200,0,5,2,-5.0,7.96,0.0,40.0,-100.0
K099,皇金合(K099),沙田,Turf,1200,0,5,2,-5.0,14.66,0.0,40.0,-100.0
K108,心裡有數(K108),跑馬地,Turf,1200,0,5,2,-5.0,9.36,0.0,40.0,-100.0
K150,金風萬里(K150),沙田,Turf,1200,0,5,1,-5.0,11.56,0.0,20.0,-100.0
K156,奔放(K156),跑馬地,Turf,1800,0,5,4,-5.0,5.04,0.0,80.0,-100.0
K160,清雲龍駒(K160),沙田,Turf,2000,0,5,0,-5.0,15.5,0.0,0.0,-100.0
K166,知恩圖報(K166),沙田,Turf,1400,0,5,0,-5.0,52.2,0.0,0.0,-100.0
K167,天福(K167),沙田,Turf,1400,0,5,1,-5.0,7.3,0.0,20.0,-100.0
K186,蓮冠皇(K186),跑馬地,Turf,1650,0,5,2,-5.0,10.14,0.0,40.0,-100.0
K207,枕頭之星(K207),跑馬地,Turf,1000,0,5,0,-5.0,26.22,0.0,0.0,-100.0
K217,勇者無敵(K217),沙田,AWT,1200,0,5,2,-5.0,16.12,0.0,40.0,-100.0
K244,工程小子(K244),沙田,Turf,1400,0,5,0,-5.0,98.0,0.0,0.0,-100.0
K254,同益善(K254),沙田,Turf,1800,0,5,1,-5.0,32.62,0.0,20.0,-100.0
K259,神燦金剛(K259),沙田,Turf,1200,0,5,0,-5.0,31.0,0.0,0.0,-100.0
K260,超開心(K260),沙田,Turf,1400,0,5,2,-5.0,16.16,0.0,40.0,-100.0
K272,金多囍(K272),沙田,AWT,1200,0,5,3,-5.0,10.2,0.0,60.0,-100.0
K277,天天更好(K277),沙田,Turf,1400,0,5,1,-5.0,5.04,0.0,20.0,-100.0
K280,天蓬貓(K280),沙田,Turf,1600,0,5,3,-5.0,6.54,0.0,60.0,-100.0
K305,林寶精神(K305),沙田,AWT,1650,0,5,1,-5.0,7.1,0.0,20.0,-100.0
K310,領航君子(K310),沙田,Turf,1000,0,5,1,-5.0,33.62,0.0,20.0,-100.0
K318,龍傲綾羅(K318),沙田,Turf,1200,0,5,2,-5.0,20.04,0.0,40.0,-100.0
K332,隋我同來(K332),沙田,Turf,1400,0,5,2,-5.0,16.0,0.0,40.0,-100.0
K355,哥倫布(K355),沙田,Turf,1400,0,5,2,-5.0,13.02,0.0,40.0,-100.0
K363,星月飛雲(K363),沙田,Turf,1200,0,5,1,-5.0,11.94,0.0,20.0,-100.0
K365,千杯不醉(K365),沙田,Turf,1400,0,5,2,-5.0,22.36,0.0,40.0,-100.0
K367,正極(K367),沙田,Turf,1400,0,5,1,-5.0,71.4,0.0,20.0,-100.0
K391,小魔怪(K391),沙田,Turf,1200,0,5,1,-5.0,20.94,0.0,20.0,-100.0
K410,福聚(K410),沙田,Turf,1200,0,5,2,-5.0,10.14,0.0,40.0,-100.0
K429,過關勇士(K429),沙田,Turf,1200,0,5,1,-5.0,11.2,0.0,20.0,-100.0
K439,榮耀掌星(K439),沙田,Turf,1600,0,5,1,-5.0,8.46,0.0,20.0,-100.0
K479,巴閉王(K479),跑馬地,Turf,1200,0,5,3,-5.0,4.96,0.0,60.0,-100.0
K491,美麗星晨(K491),沙田,Turf,1600,0,5,4,-5.0,4.52,0.0,80.0,-100.0
K500,連連好運(K500),沙田,Turf,1400,0,5,0,-5.0,107.6,0.0,0.0,-100.0
K521,智勝勳章(K521),沙田,Turf,1000,0,5,0,-5.0,132.6,0.0,0.0,-100.0
L062,閃電武士(L062),沙田,Turf,1200,0,5,0,-5.0,33.8,0.0,0.0,-100.0
L067,燊輝之星(L067),沙田,Turf,1000,0,5,1,-5.0,26.4,0.0,20.0,-100.0
L068,銳目(L068),沙田,Turf,1200,0,5,3,-5.0,5.74,0.0,60.0,-100.0
L118,共創歡欣(L118),沙田,Turf,1400,0,5,1,-5.0,58.2,0.0,20.0,-100.0
L123,星幻(L123),沙田,Turf,1600,0,5,0,-5.0,66.2,0.0,0.0,-100.0
L133,馬馳登(L133),沙田,Turf,1200,0,5,1,-5.0,16.52,0.0,20.0,-100.0
L166,天然數字(L166),沙田,Turf,1600,0,5,1,-5.0,72.0,0.0,20.0,-100.0
E486,浪漫勇士(E486),沙田,Turf,2000,4,4,4,0.7999999999999999,1.2,100.0,100.0,20.0
K122,會當凌(K122),沙田,Turf,1400,3,4,3,8.1,15.02,75.0,75.0,202.5
K350,時時歡聲(K350),沙田,Turf,1400,3,4,4,9.2,3.92,75.0,100.0,230.0
K533,興馳千里(K533),沙田,Turf,1000,3,4,3,8.7,3.72,75.0,75.0,217.5
K583,喜慶寶(K583),沙田,Turf,1200,3,4,3,3.5,2.4,75.0,75.0,87.5
K585,極上紗瓏(K585),沙田,Turf,1400,3,4,3,0.9000000000000001,1.92,75.0,75.0,22.5
H016,天時明駒(H016),沙田,AWT,1650,2,4,2,11.2,17.3,50.0,50.0,280.0
H108,伶俐驫駒(H108),沙田,AWT,1200,2,4,4,3.2,3.08,50.0,100.0,80.0
J027,風雲武士(J027),跑馬地,Turf,1200,2,4,3,3.1,5.72,50.0,75.0,77.5
J105,客家之光(J105),跑馬地,Turf,1800,2,4,3,5.300000000000001,4.78,50.0,75.0,132.5
J169,無極勇將(J169),跑馬地,Turf,1650,2,4,3,9.7,14.6,50.0,75.0,242.5
J498,金滙千帥(J498),沙田,Turf,1400,2,4,2,10.5,11.38,50.0,50.0,262.5
J499,金玉良言(J499),沙田,AWT,1200,2,4,3,23.6,9.5,50.0,75.0,590.0
J532,銀亮濠俠(J532),跑馬地,Turf,1000,2,4,4,29.0,10.42,50.0,100.0,725.0
J542,巧眼光(J542),沙田,AWT,1650,2,4,3,2.5,7.92,50.0,75.0,62.5
K052,魅力星(K052),沙田,AWT,1200,2,4,3,17.3,13.08,50.0,75.0,432.5
K054,滿心星(K054),沙田,AWT,1650,2,4,3,2.5,4.5,50.0,75.0,62.5
K097,錶之極光(K097),沙田,Turf,1200,2,4,3,1.6,3.68,50.0,75.0,40.0
K218,燈胆將軍(K218),沙田,Turf,1200,2,4,3,-0.7,3.05,50.0,75.0,-17.5
K296,白鷺金剛(K296),沙田,Turf,1600,2,4,2,1.6999999999999997,4.68,50.0,50.0,42.5
K507,睿盛人生(K507),沙田,Turf,1600,2,4,2,32.5,11.65,50.0,50.0,812.5
L016,勇者為皇(L016),沙田,Turf,1200,2,4,2,4.6,5.65,50.0,50.0,115.0
L020,香港仔(L020),沙田,Turf,1200,2,4,2,62.8,21.68,50.0,50.0,1570.0
L023,精英高球(L023),沙田,Turf,1200,2,4,3,17.8,13.58,50.0,75.0,445.0
L099,手機錶勁(L099),沙田,Turf,1200,2,4,4,2.8,2.92,50.0,100.0,70.0
E061,人和家興(E061),跑馬地,Turf,1000,1,4,1,2.4000000000000004,18.35,25.0,25.0,60.0
G268,勇敢巨星(G268),跑馬地,Turf,1200,1,4,4,1.7999999999999998,14.95,25.0,100.0,45.0
G272,競駿天下(G272),沙田,Turf,1400,1,4,2,7.0,7.35,25.0,50.0,175.0
G368,爆熱(G368),沙田,AWT,1200,1,4,3,-0.2999999999999998,3.92,25.0,75.0,-7.5
H133,精英至尊(H133),跑馬地,Turf,1200,1,4,2,-1.4,11.05,25.0,50.0,-35.0
H396,家樂龍駒(H396),跑馬地,Turf,1200,1,4,2,1.5,12.72,25.0,50.0,37.5
H435,十二神將(H435),沙田,Turf,1400,1,4,1,4.5,10.62,25.0,25.0,112.5
H464,機械騎士(H464),沙田,AWT,1200,1,4,1,1.2000000000000002,5.15,25.0,25.0,30.0
H485,手機錶霸(H485),沙田,Turf,1400,1,4,2,-2.2,37.2,25.0,50.0,-55.0
J050,非惟僥倖(J050),跑馬地,Turf,1800,1,4,2,26.0,19.55,25.0,50.0,650.0
J058,領創動力(J058),沙田,AWT,1650,1,4,2,0.8999999999999999,8.78,25.0,50.0,22.5
J065,常常感恩(J065),沙田,Turf,1400,1,4,1,5.4,24.65,25.0,25.0,135.0
J082,年少多好(J082),跑馬地,Turf,1000,1,4,2,0.20000000000000018,7.68,25.0,50.0,5.0
J164,時尚風趣(J164),沙田,AWT,1200,1,4,2,13.0,12.88,25.0,50.0,325.0
J267,奮鬥心(J267),沙田,AWT,1650,1,4,2,3.5,18.12,25.0,50.0,87.5
J301,桃花開(J301),沙田,Turf,1800,1,4,2,0.09999999999999964,9.78,25.0,50.0,2.5
J339,昭易搵(J339),沙田,Turf,1600,1,4,1,20.0,14.45,25.0,25.0,500.0
J365,贏得自然(J365),沙田,AWT,1200,1,4,1,14.0,14.98,25.0,25.0,350.0
J420,但求開心(J420),沙田,Turf,1400,1,4,1,0.40000000000000036,29.6,25.0,25.0,10.0
J452,步風雷(J452),跑馬地,Turf,1800,1,4,4,1.5999999999999996,4.0,25.0,100.0,40.0
J488,北地烈馬(J488),跑馬地,Turf,1200,1,4,1,-0.7000000000000002,9.82,25.0,25.0,-17.5
J508,光輝歲月(J508),沙田,AWT,1650,1,4,2,3.0,22.58,25.0,50.0,75.0
J514,勁沙塵(J514),跑馬地,Turf,1650,1,4,4,-2.3,2.98,25.0,100.0,-57.5
J551,球皇(J551),沙田,Turf,1400,1,4,1,33.0,31.0,25.0,25.0,825.0
K005,不同世界(K005),沙田,AWT,1650,1,4,2,11.0,10.42,25.0,50.0,275.0
K016,開心五月(K016),沙田,Turf,1400,1,4,1,-0.8999999999999999,21.8,25.0,25.0,-22.5
K056,志滿同行(K056),沙田,Turf,1200,1,4,3,-2.0,2.62,25.0,75.0,-50.0
K064,幸運愉快(K064),跑馬地,Turf,1200,1,4,2,1.9000000000000004,7.25,25.0,50.0,47.5
K067,亮寶(K067),跑馬地,Turf,1000,1,4,1,0.7999999999999998,7.93,25.0,25.0,20.0
K080,自動自覺(K080),沙田,Turf,1400,1,4,2,31.0,21.05,25.0,50.0,775.0
K093,星價(K093),跑馬地,Turf,1800,1,4,1,1.4000000000000004,42.68,25.0,25.0,35.0
K096,鬥志波(K096),沙田,Turf,1400,1,4,1,4.0,14.85,25.0,25.0,100.0
K098,火焰閃爍(K098),沙田,Turf,1600,1,4,2,8.0,10.12,25.0,50.0,200.0
K110,肥仔精神(K110),沙田,Turf,1400,1,4,1,1.0,18.75,25.0,25.0,25.0
K111,盛勢威楓(K111),沙田,Turf,1400,1,4,2,-1.2999999999999998,12.28,25.0,50.0,-32.5
K145,彩虹七色(K145),跑馬地,Turf,1200,1,4,2,-0.7000000000000002,3.2,25.0,50.0,-17.5
K157,勁勇皇駒(K157),沙田,AWT,1200,1,4,1,10.0,18.27,25.0,25.0,250.0
K165,馬達(K165),沙田,Turf,1200,1,4,2,-0.5,18.2,25.0,50.0,-12.5
K201,綫路滿貫(K201),沙田,Turf,1200,1,4,2,48.0,24.42,25.0,50.0,1200.0
K235,大愛無疆(K235),沙田,Turf,1200,1,4,3,-1.2000000000000002,2.33,25.0,75.0,-30.0
K277,天天更好(K277),沙田,Turf,1200,1,4,2,0.8999999999999999,4.4,25.0,50.0,22.5
K290,榮耀盛甲(K290),跑馬地,Turf,1650,1,4,2,32.0,69.0,25.0,50.0,800.0
K306,堅多福(K306),跑馬地,Turf,1650,1,4,2,1.5999999999999996,5.75,25.0,50.0,40.0
K317,弦力寶(K317),沙田,Turf,1200,1,4,2,-1.2000000000000002,2.22,25.0,50.0,-30.0
K318,龍傲綾羅(K318),沙田,Turf,1400,1,4,2,0.40000000000000036,6.08,25.0,50.0,10.0
K398,大千雄心(K398),沙田,Turf,1600,1,4,2,-1.9,4.9,25.0,50.0,-47.5
K403,多多好馬(K403),跑馬地,Turf,1200,1,4,2,4.1,90.52,25.0,50.0,102.5
K406,知道穩勝(K406),跑馬地,Turf,1200,1,4,1,4.1,28.78,25.0,25.0,102.5
K442,包裝戰將(K442),沙田,Turf,1200,1,4,2,-2.5,2.22,25.0,50.0,-62.5
K484,超拍檔(K484),沙田,Turf,1400,1,4,1,5.0,15.5,25.0,25.0,125.0
K559,機械之星(K559),沙田,Turf,1400,1,4,2,-1.0,7.52,25.0,50.0,-25.0
L019,星運傳奇(L019),沙田,Turf,1000,1,4,1,-1.2000000000000002,6.95,25.0,25.0,-30.0
L022,跨境駿馬(L022),沙田,Turf,1200,1,4,3,-1.4,13.12,25.0,75.0,-35.0
L024,都靈冠星(L024),沙田,Turf,1400,1,4,2,1.7999999999999998,10.35,25.0,50.0,45.0
L052,好好戀愛(L052),跑馬地,Turf,1000,1,4,3,-0.3999999999999999,5.98,25.0,75.0,-10.0
L075,飛馬座(L075),沙田,Turf,1200,1,4,1,10.0,21.05,25.0,25.0,250.0
L102,上浦福旺(L102),跑馬地,Turf,1650,1,4,1,6.0,23.02,25.0,25.0,150.0
L152,開心指數(L152),沙田,Turf,1200,1,4,4,0.40000000000000036,6.9,25.0,100.0,10.0
L153,千帆駒(L153),沙田,Turf,1400,1,4,3,1.5,6.8,25.0,75.0,37.5
D482,電訊巴打(D482),沙田,AWT,1650,0,4,0,-4.0,18.5,0.0,0.0,-100.0
E061,人和家興(E061),沙田,Turf,1200,0,4,0,-4.0,39.25,0.0,0.0,-100.0
E432,胡椒軍曹(E432),跑馬地,Turf,1000,0,4,0,-4.0,29.48,0.0,0.0,-100.0
E434,快搏(E434),跑馬地,Turf,1200,0,4,1,-4.0,19.75,0.0,25.0,-100.0
E435,佳運發(E435),沙田,Turf,1200,0,4,0,-4.0,16.58,0.0,0.0,-100.0
E472,久久為攻(E472),跑馬地,Turf,1650,0,4,1,-4.0,10.22,0.0,25.0,-100.0
E490,金發盛世(E490),跑馬地,Turf,1200,0,4,1,-4.0,8.68,0.0,25.0,-100.0
G016,鈁糖武士(G016),沙田,Turf,1200,0,4,0,-4.0,69.25,0.0,0.0,-100.0
G476,浪漫老撾(G476),跑馬地,Turf,1800,0,4,0,-4.0,45.25,0.0,0.0,-100.0
H027,武林至尊(H027),跑馬地,Turf,1650,0,4,0,-4.0,8.25,0.0,0.0,-100.0
H044,瑰麗人生(H044),跑馬地,Turf,1200,0,4,0,-4.0,47.5,0.0,0.0,-100.0
H069,超霸勝(H069),跑馬地,Turf,1200,0,4,0,-4.0,17.77,0.0,0.0,-100.0
H134,精益大師(H134),跑馬地,Turf,1200,0,4,0,-4.0,14.75,0.0,0.0,-100.0
H159,金運來(H159),跑馬地,Turf,1200,0,4,1,-4.0,7.85,0.0,25.0,-100.0
H168,夢照發(H168),跑馬地,Turf,2200,0,4,1,-4.0,7.78,0.0,25.0,-100.0
H207,紅海勁(H207),沙田,AWT,1650,0,4,0,-4.0,56.0,0.0,0.0,-100.0
H229,運來勇士(H229),跑馬地,Turf,1200,0,4,0,-4.0,38.0,0.0,0.0,-100.0
H230,大數據(H230),跑馬地,Turf,1650,0,4,1,-4.0,16.3,0.0,25.0,-100.0
H247,飛躍精英(H247),沙田,Turf,1200,0,4,0,-4.0,29.92,0.0,0.0,-100.0
H252,果然僥倖(H252),沙田,Turf,1200,0,4,2,-4.0,15.5,0.0,50.0,-100.0
H290,魔法速遞(H290),沙田,AWT,1650,0,4,1,-4.0,6.88,0.0,25.0,-100.0
H298,巴閉仔(H298),沙田,Turf,1600,0,4,0,-4.0,80.75,0.0,0.0,-100.0
H301,賢者無敵(H301),沙田,Turf,1000,0,4,2,-4.0,29.0,0.0,50.0,-100.0
H320,飛雲(H320),跑馬地,Turf,1200,0,4,1,-4.0,12.18,0.0,25.0,-100.0
H321,千杯敬典(H321),跑馬地,Turf,1200,0,4,1,-4.0,21.28,0.0,25.0,-100.0
H325,新力(H325),跑馬地,Turf,1200,0,4,1,-4.0,8.35,0.0,25.0,-100.0
H332,極速之子(H332),跑馬地,Turf,1650,0,4,1,-4.0,8.6,0.0,25.0,-100.0
H338,綠族無限(H338),沙田,Turf,1200,0,4,0,-4.0,39.5,0.0,0.0,-100.0
H358,青春力量(H358),跑馬地,Turf,1650,0,4,2,-4.0,14.65,0.0,50.0,-100.0
H408,合夥奔馳(H408),沙田,Turf,1600,0,4,1,-4.0,58.0,0.0,25.0,-100.0
H431,盈益善(H431),跑馬地,Turf,1800,0,4,1,-4.0,11.0,0.0,25.0,-100.0
H470,金駿星(H470),跑馬地,Turf,1200,0,4,0,-4.0,24.75,0.0,0.0,-100.0
J015,堅闖(J015),沙田,Turf,1600,0,4,0,-4.0,35.0,0.0,0.0,-100.0
J039,穿甲戰鷹(J039),沙田,AWT,1200,0,4,3,-4.0,8.82,0.0,75.0,-100.0
